gen,time,view,point,coord1,coord2
5,9.000,xz,35,0.013029,1.910563
5,9.000,xz,36,0.001849,1.982025
5,9.000,xz,37,0.001849,1.982025
5,9.000,xz,38,0.012400,2.053935
5,9.000,xz,39,0.012400,2.053935
5,9.000,xz,40,0.012400,2.053935
5,9.000,xz,41,-0.003586,2.122104
5,9.000,xz,42,-0.007836,2.313877
5,9.000,xz,43,-0.007836,2.313877
5,9.000,xz,44,-0.024559,2.348405
5,9.000,xz,45,-0.007712,2.383201
5,9.000,xz,46,0.006874,2.416918
5,9.000,xz,47,0.011032,2.449207
5,9.000,xz,48,0.011032,2.449207
5,9.000,xz,49,0.005749,2.574925
5,9.000,xz,50,-0.012867,2.639433
5,9.000,xz,51,-0.011401,2.700955
5,9.000,xz,52,-0.006817,2.729829
5,9.000,xz,53,-0.026191,2.787643
5,9.000,xz,54,-0.040132,2.818492
5,9.000,xz,55,-0.028114,2.881631
5,9.000,xz,56,-0.028114,2.881631
5,9.000,xz,57,-0.046114,2.940783
5,9.000,xz,58,-0.033010,2.999190
5,9.000,xz,59,-0.034724,3.092673
5,9.000,xz,60,-0.026532,3.123960
5,9.000,xz,61,-0.026532,3.123960
5,9.000,xz,62,-0.042015,3.185790
5,9.000,xz,63,-0.048448,3.247151
5,9.000,xz,64,-0.022532,3.277799
5,9.000,xz,65,-0.037189,3.308090
5,9.000,xz,66,-0.042297,3.399210
5,9.000,xz,67,-0.028468,3.430396
5,9.000,xz,68,-0.028468,3.430396
5,9.000,xz,69,-0.018906,3.521474
5,9.000,xz,70,-0.043005,3.551334
5,9.000,xz,71,-0.039885,3.581118
5,9.000,xz,72,-0.017178,3.641679
5,9.000,xz,73,-0.017178,3.641679
5,9.000,xz,74,-0.024221,3.699546
5,9.000,xz,75,-0.020546,3.806054
5,9.000,xz,76,-0.020546,3.806054
5,9.000,xz,77,0.003001,3.830518
5,9.000,xz,78,-0.004019,3.853975
5,9.000,xz,79,-0.004019,3.853975
5,9.000,xz,80,0.000061,3.980481
5,9.000,xz,81,0.005649,4.031798
5,9.000,xz,82,0.005649,4.031798
5,9.000,xz,83,0.024471,4.083438
5,9.000,xz,84,0.024471,4.083438
5,9.000,xz,85,0.029011,4.109904
5,9.000,xz,86,0.029011,4.109904
5,9.000,xz,87,0.029011,4.109904
5,9.000,xz,88,0.029185,4.136982
5,9.000,xz,89,0.014931,4.283563
5,9.000,xz,90,0.028129,4.313584
5,9.000,xz,91,0.032334,4.341934
5,9.000,xz,92,0.034287,4.368218
5,9.000,xz,93,0.035132,4.415861
5,9.000,xz,94,0.035132,4.415861
5,9.000,xz,95,0.040392,4.489546
5,9.000,xz,96,0.029100,4.540998
5,9.000,xz,97,0.041790,4.589885
5,9.000,xz,98,0.042654,4.614748
5,9.000,xz,99,0.032128,4.640407
5,9.000,xz,100,0.046856,4.665783
5,9.000,xz,101,0.048954,4.737051
5,9.000,xz,102,0.048954,4.737051
5,9.000,xz,103,0.039931,4.786872
5,9.000,xz,104,0.047390,4.864829
5,9.000,xz,105,0.036212,4.967499
5,9.000,xz,106,0.039536,5.052451
5,9.000,xz,107,0.039536,5.052451
5,9.000,xz,108,0.063112,5.079775
5,9.000,xz,109,0.066668,5.106515
5,9.000,xz,110,0.066668,5.106515
5,9.000,xz,111,0.066668,5.106515
5,9.000,xz,112,0.042100,5.180491
5,9.000,xz,113,0.077482,5.227443
5,9.000,xz,114,0.062644,5.251276
5,9.000,xz,115,0.083534,5.275037
5,9.000,xz,116,0.083534,5.275037
5,9.000,xz,117,0.067173,5.350855
5,9.000,xz,118,0.071058,5.405457
5,9.000,xz,119,0.074804,5.430635
5,9.000,xz,120,0.074804,5.430635
5,9.000,xz,121,0.101192,5.453066
5,9.000,xz,122,0.101192,5.453066
5,9.000,xz,123,0.123637,5.600681
5,9.000,xz,124,0.123637,5.600681
5,9.000,xz,125,0.126186,5.617636
5,9.000,xz,126,0.120227,5.633629
5,9.000,xz,127,0.142660,5.668099
5,9.000,xz,128,0.148761,5.711552
5,9.000,xz,129,0.162467,5.734740
5,9.000,xz,130,0.148402,5.779303
5,9.000,xz,131,0.148402,5.779303
5,9.000,xz,132,0.165409,5.801181
5,9.000,xz,133,0.165409,5.801181
5,9.000,xz,134,0.179702,5.873770
5,9.000,xz,135,0.170701,5.930522
5,9.000,xz,136,0.170701,5.930522
5,9.000,xz,137,0.170731,5.960282
5,9.000,xz,138,0.167383,5.989498
5,9.000,xz,139,0.180284,6.108996
5,9.000,xz,140,0.180284,6.108996
5,9.000,xz,141,0.146804,6.269500
5,9.000,xz,142,0.174532,6.361427
5,9.000,xz,143,0.174532,6.361427
5,9.000,xz,144,0.169109,6.425872
5,9.000,xz,145,0.169109,6.425872
5,9.000,xz,146,0.194866,6.459108
5,9.000,xz,147,0.167691,6.492498
5,9.000,xz,148,0.198206,6.557206
5,9.000,xz,149,0.187208,6.619350
5,9.000,xz,150,0.187208,6.619350
5,9.000,xz,151,0.187208,6.619350
5,9.000,xz,152,0.178286,6.783028
5,9.000,xz,153,0.185617,6.849463
5,9.000,xz,154,0.192296,6.882556
5,9.000,xz,155,0.192296,6.882556
5,9.000,xz,156,0.181223,6.949442
5,9.000,xz,157,0.181223,6.949442
5,9.000,xz,158,0.176692,6.982100
5,9.000,xz,159,0.170774,7.045497
5,9.000,xz,160,0.173164,7.077018
5,9.000,xz,161,0.176984,7.276575
5,9.000,xz,162,0.218368,7.380905
5,9.000,xz,163,0.170103,7.415005
5,9.000,xz,164,0.170103,7.415005
5,9.000,xz,165,0.193376,7.448823
5,9.000,xz,166,0.193376,7.448823
5,9.000,xz,167,0.193376,7.448823
5,9.000,xz,168,0.197409,7.482240
5,9.000,xz,169,0.191559,7.515801
5,9.000,xz,170,0.201852,7.549818
5,9.000,xz,171,0.208281,7.720161
5,9.000,xz,172,0.212960,7.754356
5,9.000,xz,173,0.186046,7.789075
5,9.000,xz,174,0.223660,7.889236
5,9.000,xz,175,0.225952,8.024212
5,9.000,xz,176,0.225952,8.024212
5,9.000,xz,177,0.223524,8.060717
5,9.000,xz,178,0.223524,8.060717
5,9.000,xz,179,0.223524,8.060717
5,9.000,xz,180,0.223643,8.096706
5,9.000,xz,181,0.223643,8.096706
5,9.000,xz,182,0.207939,8.199212
5,9.000,xz,183,0.222605,8.265557
5,9.000,xz,184,0.224402,8.365079
5,9.000,xz,185,0.220755,8.398963
5,9.000,xz,186,0.207927,8.434099
5,9.000,xz,187,0.217454,8.507916
5,9.000,xz,188,0.224245,8.618038
5,9.000,xz,189,0.223116,8.653412
5,9.000,xz,190,0.237702,8.724282
5,9.000,xz,191,0.237702,8.724282
5,9.000,xz,192,0.230627,8.832664
5,9.000,xz,193,0.230627,8.832664
5,9.000,xz,194,0.222062,8.904286
5,9.000,xz,195,0.241008,8.974634
5,9.000,xz,196,0.215849,9.089685
5,9.000,xz,197,0.214790,9.128562
5,9.000,xz,198,0.214790,9.128562
5,9.000,xz,199,0.250846,9.202500
5,9.000,xz,200,0.229798,9.238702
5,9.000,yz,1,-0.004890,-0.002903
5,9.000,yz,2,-0.020719,0.107346
5,9.000,yz,3,0.002733,0.144319
5,9.000,yz,4,-0.008816,0.181441
5,9.000,yz,5,-0.008816,0.181441
5,9.000,yz,6,-0.017736,0.254971
5,9.000,yz,7,-0.020821,0.291031
5,9.000,yz,8,-0.038477,0.363725
5,9.000,yz,9,-0.038477,0.363725
5,9.000,yz,10,-0.007612,0.400863
5,9.000,yz,11,-0.007612,0.400863
5,9.000,yz,12,-0.074068,0.475362
5,9.000,yz,13,-0.060188,0.619542
5,9.000,yz,14,-0.060188,0.619542
5,9.000,yz,15,-0.043687,0.695023
5,9.000,yz,16,-0.043687,0.695023
5,9.000,yz,17,-0.068080,0.806909
5,9.000,yz,18,-0.064282,0.842858
5,9.000,yz,19,-0.083022,0.989271
5,9.000,yz,20,-0.083022,0.989271
5,9.000,yz,21,-0.083022,0.989271
5,9.000,yz,22,-0.099275,1.061019
5,9.000,yz,23,-0.103794,1.348423
5,9.000,yz,24,-0.103794,1.348423
5,9.000,yz,25,-0.103794,1.348423
5,9.000,yz,26,-0.103794,1.348423
5,9.000,yz,27,-0.138370,1.384096
5,9.000,yz,28,-0.138370,1.384096
5,9.000,yz,29,-0.126653,1.421081
5,9.000,yz,30,-0.115753,1.495430
5,9.000,yz,31,-0.122903,1.566573
5,9.000,yz,32,-0.164277,1.910563
5,9.000,yz,33,-0.164277,1.910563
5,9.000,yz,34,-0.151590,1.945734
5,9.000,yz,35,-0.157307,1.982025
5,9.000,yz,36,-0.157307,1.982025
5,9.000,yz,37,-0.157307,1.982025
5,9.000,yz,38,-0.157307,1.982025
5,9.000,yz,39,-0.134588,2.088460
5,9.000,yz,40,-0.148325,2.122104
5,9.000,yz,41,-0.148325,2.122104
5,9.000,yz,42,-0.152532,2.155458
5,9.000,yz,43,-0.152532,2.155458
5,9.000,yz,44,-0.143651,2.219273
5,9.000,yz,45,-0.143749,2.313877
5,9.000,yz,46,-0.111839,2.348405
5,9.000,yz,47,-0.111839,2.348405
5,9.000,yz,48,-0.111839,2.348405
5,9.000,yz,49,-0.032625,2.639433
5,9.000,yz,50,-0.032625,2.639433
5,9.000,yz,51,-0.018960,2.670801
5,9.000,yz,52,-0.038315,2.700955
5,9.000,yz,53,0.000295,2.729829
5,9.000,yz,54,0.005669,2.758285
5,9.000,yz,55,0.053401,2.911746
5,9.000,yz,56,0.089018,2.969587
5,9.000,yz,57,0.078602,2.999190
5,9.000,yz,58,0.078602,2.999190
5,9.000,yz,59,0.086484,3.029861
5,9.000,yz,60,0.086484,3.029861
5,9.000,yz,61,0.099541,3.061153
5,9.000,yz,62,0.112366,3.154982
5,9.000,yz,63,0.115010,3.277799
5,9.000,yz,64,0.113436,3.338327
5,9.000,yz,65,0.077008,3.368781
5,9.000,yz,66,0.072173,3.399210
5,9.000,yz,67,0.063904,3.461087
5,9.000,yz,68,0.039072,3.551334
5,9.000,yz,69,0.020699,3.581118
5,9.000,yz,70,-0.006268,3.699546
5,9.000,yz,71,-0.006268,3.699546
5,9.000,yz,72,-0.028943,3.727149
5,9.000,yz,73,-0.028943,3.727149
5,9.000,yz,74,-0.077259,3.754272
5,9.000,yz,75,-0.059612,3.780630
5,9.000,yz,76,-0.079462,3.806054
5,9.000,yz,77,-0.094192,3.830518
5,9.000,yz,78,-0.130207,3.901787
5,9.000,yz,79,-0.158891,3.927522
5,9.000,yz,80,-0.165545,3.954077
5,9.000,yz,81,-0.165545,3.954077
5,9.000,yz,82,-0.153917,3.980481
5,9.000,yz,83,-0.185327,4.006219
5,9.000,yz,84,-0.209893,4.057329
5,9.000,yz,85,-0.235126,4.083438
5,9.000,yz,86,-0.235126,4.083438
5,9.000,yz,87,-0.226571,4.109904
5,9.000,yz,88,-0.262264,4.164728
5,9.000,yz,89,-0.260443,4.222585
5,9.000,yz,90,-0.330449,4.392431
5,9.000,yz,91,-0.338334,4.415861
5,9.000,yz,92,-0.352554,4.439439
5,9.000,yz,93,-0.365704,4.464038
5,9.000,yz,94,-0.386880,4.489546
5,9.000,yz,95,-0.419792,4.589885
5,9.000,yz,96,-0.419792,4.589885
5,9.000,yz,97,-0.437890,4.614748
5,9.000,yz,98,-0.489034,4.713501
5,9.000,yz,99,-0.538272,4.761388
5,9.000,yz,100,-0.549443,4.786872
5,9.000,yz,101,-0.549443,4.786872
5,9.000,yz,102,-0.594160,4.839453
5,9.000,yz,103,-0.612690,4.864829
5,9.000,yz,104,-0.612690,4.864829
5,9.000,yz,105,-0.603295,4.914471
5,9.000,yz,106,-0.603295,4.914471
5,9.000,yz,107,-0.609721,4.940344
5,9.000,yz,108,-0.700477,5.079775
5,9.000,yz,109,-0.700477,5.079775
5,9.000,yz,110,-0.728664,5.132164
5,9.000,yz,111,-0.704625,5.157054
5,9.000,yz,112,-0.704625,5.157054
5,9.000,yz,113,-0.734509,5.203874
5,9.000,yz,114,-0.734509,5.203874
5,9.000,yz,115,-0.806964,5.299034
5,9.000,yz,116,-0.851450,5.405457
5,9.000,yz,117,-0.851450,5.405457
5,9.000,yz,118,-0.962878,5.508283
5,9.000,yz,119,-0.962878,5.508283
5,9.000,yz,120,-0.990149,5.525769
5,9.000,yz,121,-1.025709,5.562928
5,9.000,yz,122,-1.025709,5.562928
5,9.000,yz,123,-1.059076,5.582231
5,9.000,yz,124,-1.098600,5.617636
5,9.000,yz,125,-1.143570,5.649873
5,9.000,yz,126,-1.143570,5.649873
5,9.000,yz,127,-1.167166,5.668099
5,9.000,yz,128,-1.167166,5.668099
5,9.000,yz,129,-1.190507,5.688926
5,9.000,yz,130,-1.190507,5.688926
5,9.000,yz,131,-1.190507,5.688926
5,9.000,yz,132,-1.257374,5.757042
5,9.000,yz,133,-1.265736,5.779303
5,9.000,yz,134,-1.302892,5.823970
5,9.000,yz,135,-1.329452,5.873770
5,9.000,yz,136,-1.356093,5.930522
5,9.000,yz,137,-1.403162,6.018118
5,9.000,yz,138,-1.403432,6.141023
5,9.000,yz,139,-1.403432,6.141023
5,9.000,yz,140,-1.436814,6.269500
5,9.000,yz,141,-1.448920,6.300482
5,9.000,yz,142,-1.438985,6.330813
5,9.000,yz,143,-1.464391,6.361427
5,9.000,yz,144,-1.465179,6.425872
5,9.000,yz,145,-1.465179,6.425872
5,9.000,yz,146,-1.465179,6.425872
5,9.000,yz,147,-1.462575,6.492498
5,9.000,yz,148,-1.474652,6.557206
5,9.000,yz,149,-1.476991,6.619350
5,9.000,yz,150,-1.469847,6.650960
5,9.000,yz,151,-1.480800,6.682917
5,9.000,yz,152,-1.441800,6.783028
5,9.000,yz,153,-1.441800,6.783028
5,9.000,yz,154,-1.416932,6.882556
5,9.000,yz,155,-1.459246,6.982100
5,9.000,yz,156,-1.444469,7.014040
5,9.000,yz,157,-1.489053,7.108977
5,9.000,yz,158,-1.499851,7.141540
5,9.000,yz,159,-1.499851,7.141540
5,9.000,yz,160,-1.499851,7.141540
5,9.000,yz,161,-1.504970,7.174770
5,9.000,yz,162,-1.504970,7.174770
5,9.000,yz,163,-1.500241,7.208249
5,9.000,yz,164,-1.523494,7.276575
5,9.000,yz,165,-1.533217,7.415005
5,9.000,yz,166,-1.512293,7.448823
5,9.000,yz,167,-1.541282,7.515801
5,9.000,yz,168,-1.570922,7.549818
5,9.000,yz,169,-1.570922,7.549818
5,9.000,yz,170,-1.584929,7.720161
5,9.000,yz,171,-1.584929,7.720161
5,9.000,yz,172,-1.616977,7.754356
5,9.000,yz,173,-1.628973,7.789075
5,9.000,yz,174,-1.621774,7.823662
5,9.000,yz,175,-1.644498,7.889236
5,9.000,yz,176,-1.644498,7.889236
5,9.000,yz,177,-1.661883,7.954107
5,9.000,yz,178,-1.701475,8.024212
5,9.000,yz,179,-1.702958,8.060717
5,9.000,yz,180,-1.748002,8.096706
5,9.000,yz,181,-1.757078,8.165779
5,9.000,yz,182,-1.807287,8.298630
5,9.000,yz,183,-1.807287,8.298630
5,9.000,yz,184,-1.808178,8.331730
5,9.000,yz,185,-1.808178,8.331730
5,9.000,yz,186,-1.821940,8.365079
5,9.000,yz,187,-1.829617,8.398963
5,9.000,yz,188,-1.857706,8.470626
5,9.000,yz,189,-1.857706,8.470626
5,9.000,yz,190,-1.852032,8.582052
5,9.000,yz,191,-1.849797,8.618038
5,9.000,yz,192,-1.887457,8.832664
5,9.000,yz,193,-1.887457,8.832664
5,9.000,yz,194,-1.899983,8.904286
5,9.000,yz,195,-1.918046,9.011604
5,9.000,yz,196,-1.929920,9.050228
5,9.000,yz,197,-1.942176,9.166046
5,9.000,yz,198,-1.942176,9.166046
5,9.000,yz,199,-1.935212,9.238702
5,9.000,yz,200,-1.935212,9.238702
6,1.000,xz,1,0.003054,0.000627
6,1.000,xz,2,-0.016630,0.006028
6,1.000,xz,3,-0.000321,0.008091
6,1.000,xz,4,-0.001672,0.009474
6,1.000,xz,5,-0.009837,0.011144
6,1.000,xz,6,0.001349,0.011855
6,1.000,xz,7,-0.019587,0.012775
6,1.000,xz,8,-0.019587,0.012775
6,1.000,xz,9,-0.004647,0.013827
6,1.000,xz,10,-0.009103,0.014810
6,1.000,xz,11,-0.000022,0.015341
6,1.000,xz,12,0.004637,0.014937
6,1.000,xz,13,0.004919,0.012253
6,1.000,xz,14,0.004919,0.012253
6,1.000,xz,15,-0.005548,0.011230
6,1.000,xz,16,-0.025817,0.014023
6,1.000,xz,17,-0.025817,0.014023
6,1.000,xz,18,0.009494,0.014585
6,1.000,xz,19,0.003445,0.013810
6,1.000,xz,20,-0.015421,0.016865
6,1.000,xz,21,0.011685,0.022019
6,1.000,xz,22,-0.014373,0.023426
6,1.000,xz,23,-0.014373,0.023426
6,1.000,xz,24,-0.013370,0.023647
6,1.000,xz,25,-0.007035,0.023855
6,1.000,xz,26,-0.008019,0.023779
6,1.000,xz,27,0.007029,0.022768
6,1.000,xz,28,-0.016028,0.022113
6,1.000,xz,29,-0.004513,0.022091
6,1.000,xz,30,-0.004513,0.022091
6,1.000,xz,31,0.005038,0.028837
6,1.000,xz,32,-0.015757,0.039720
6,1.000,xz,33,0.014366,0.041166
6,1.000,xz,34,-0.004219,0.040821
6,1.000,xz,35,-0.006170,0.039085
6,1.000,xz,36,-0.006170,0.039085
6,1.000,xz,37,-0.006170,0.039085
6,1.000,xz,38,-0.006548,0.037010
6,1.000,xz,39,-0.009314,0.035258
6,1.000,xz,40,-0.009314,0.035258
6,1.000,xz,41,-0.007430,0.037594
6,1.000,xz,42,-0.004285,0.039860
6,1.000,xz,43,-0.023684,0.041745
6,1.000,xz,44,-0.007330,0.041466
6,1.000,xz,45,-0.007330,0.041466
6,1.000,xz,46,-0.012574,0.040348
6,1.000,xz,47,-0.012574,0.040348
6,1.000,xz,48,0.006792,0.043028
6,1.000,xz,49,-0.001479,0.048767
6,1.000,xz,50,-0.001425,0.052671
6,1.000,xz,51,-0.014044,0.053685
6,1.000,xz,52,0.006965,0.056371
6,1.000,xz,53,-0.013821,0.057631
6,1.000,xz,54,-0.001234,0.058808
6,1.000,xz,55,0.002162,0.057583
6,1.000,xz,56,-0.001453,0.055190
6,1.000,xz,57,-0.007834,0.050230
6,1.000,xz,58,-0.007834,0.050230
6,1.000,xz,59,-0.007834,0.050230
6,1.000,xz,60,-0.012780,0.049477
6,1.000,xz,61,-0.009326,0.049849
6,1.000,xz,62,-0.013626,0.050895
6,1.000,xz,63,-0.006001,0.053182
6,1.000,xz,64,-0.010928,0.058762
6,1.000,xz,65,-0.011930,0.061564
6,1.000,xz,66,0.000255,0.062190
6,1.000,xz,67,-0.019748,0.061693
6,1.000,xz,68,0.003496,0.061155
6,1.000,xz,69,0.003496,0.061155
6,1.000,xz,70,0.003496,0.061155
6,1.000,xz,71,-0.004402,0.065062
6,1.000,xz,72,0.006772,0.065604
6,1.000,xz,73,-0.000610,0.064047
6,1.000,xz,74,-0.020531,0.064245
6,1.000,xz,75,-0.020531,0.064245
6,1.000,xz,76,-0.020531,0.064245
6,1.000,xz,77,0.013774,0.067968
6,1.000,xz,78,-0.013560,0.070500
6,1.000,xz,79,-0.008202,0.070485
6,1.000,xz,80,0.000574,0.069340
6,1.000,xz,81,0.000574,0.069340
6,1.000,xz,82,0.007268,0.072534
6,1.000,xz,83,-0.003144,0.076058
6,1.000,xz,84,-0.003144,0.076058
6,1.000,xz,85,-0.003144,0.076058
6,1.000,xz,86,-0.004854,0.076981
6,1.000,xz,87,0.030299,0.076453
6,1.000,xz,88,0.030299,0.076453
6,1.000,xz,89,0.030299,0.076453
6,1.000,xz,90,0.006618,0.076281
6,1.000,xz,91,0.006618,0.076281
6,1.000,xz,92,0.014890,0.076676
6,1.000,xz,93,0.014890,0.076676
6,1.000,xz,94,0.008685,0.081484
6,1.000,xz,95,-0.004676,0.082104
6,1.000,xz,96,-0.004676,0.082104
6,1.000,xz,97,-0.004676,0.082104
6,1.000,xz,98,0.026147,0.079995
6,1.000,xz,99,0.026147,0.079995
6,1.000,xz,100,0.024890,0.088133
6,1.000,xz,101,0.012017,0.086436
6,1.000,xz,102,0.012017,0.086436
6,1.000,xz,103,0.005037,0.086449
6,1.000,xz,104,0.025367,0.084900
6,1.000,xz,105,0.018657,0.083824
6,1.000,xz,106,0.017551,0.083424
6,1.000,xz,107,0.018350,0.084376
6,1.000,xz,108,0.003513,0.088728
6,1.000,xz,109,-0.000593,0.092882
6,1.000,xz,110,0.008505,0.094661
6,1.000,xz,111,0.031438,0.095157
6,1.000,xz,112,0.031438,0.095157
6,1.000,xz,113,0.012821,0.094485
6,1.000,xz,114,0.017269,0.096641
6,1.000,xz,115,0.017269,0.096641
6,1.000,xz,116,0.010521,0.098580
6,1.000,xz,117,0.010521,0.098580
6,1.000,xz,118,-0.005018,0.100236
6,1.000,xz,119,0.011643,0.101309
6,1.000,xz,120,0.011643,0.101309
6,1.000,xz,121,-0.000463,0.104643
6,1.000,xz,122,0.008100,0.105378
6,1.000,xz,123,0.022203,0.103461
6,1.000,xz,124,-0.002366,0.103236
6,1.000,xz,125,-0.002366,0.103236
6,1.000,xz,126,0.020795,0.104105
6,1.000,xz,127,-0.002437,0.105583
6,1.000,xz,128,0.022871,0.107767
6,1.000,xz,129,0.016551,0.110184
6,1.000,xz,130,0.002336,0.111407
6,1.000,xz,131,0.002336,0.111407
6,1.000,xz,132,0.000925,0.111189
6,1.000,xz,133,0.001911,0.110136
6,1.000,xz,134,-0.004085,0.109509
6,1.000,xz,135,0.004292,0.109922
6,1.000,xz,136,0.014497,0.110489
6,1.000,xz,137,0.016818,0.109580
6,1.000,xz,138,0.028769,0.108087
6,1.000,xz,139,-0.006091,0.108186
6,1.000,xz,140,-0.006091,0.108186
6,1.000,xz,141,0.011175,0.119884
6,1.000,xz,142,0.014243,0.117444
6,1.000,xz,143,-0.004596,0.115346
6,1.000,xz,144,0.022928,0.118463
6,1.000,xz,145,0.022928,0.118463
6,1.000,xz,146,0.006365,0.121454
6,1.000,xz,147,-0.003716,0.125171
6,1.000,xz,148,0.000889,0.125997
6,1.000,xz,149,0.000889,0.125997
6,1.000,xz,150,0.012245,0.125034
6,1.000,xz,151,0.012245,0.125034
6,1.000,xz,152,0.007474,0.123859
6,1.000,xz,153,0.000619,0.122439
6,1.000,xz,154,0.009784,0.122643
6,1.000,xz,155,-0.004998,0.124669
6,1.000,xz,156,-0.004998,0.124669
6,1.000,xz,157,0.015259,0.124630
6,1.000,xz,158,0.016050,0.123097
6,1.000,xz,159,-0.014054,0.121819
6,1.000,xz,160,0.018017,0.127583
6,1.000,xz,161,-0.010829,0.131726
6,1.000,xz,162,0.012623,0.133667
6,1.000,xz,163,-0.015059,0.136128
6,1.000,xz,164,0.001253,0.135601
6,1.000,xz,165,0.001463,0.134426
6,1.000,xz,166,0.001463,0.134426
6,1.000,xz,167,0.011368,0.131670
6,1.000,xz,168,-0.021040,0.131525
6,1.000,xz,169,-0.003896,0.132276
6,1.000,xz,170,0.003419,0.137688
6,1.000,xz,171,0.022176,0.147723
6,1.000,xz,172,0.022176,0.147723
6,1.000,xz,173,-0.003372,0.150174
6,1.000,xz,174,0.012616,0.151744
6,1.000,xz,175,0.012616,0.151744
6,1.000,xz,176,-0.007995,0.151984
6,1.000,xz,177,-0.011949,0.151154
6,1.000,xz,178,-0.007845,0.149316
6,1.000,xz,179,-0.009067,0.147337
6,1.000,xz,180,-0.004288,0.146130
6,1.000,xz,181,-0.012983,0.147415
6,1.000,xz,182,-0.022260,0.150995
6,1.000,xz,183,-0.011376,0.151291
6,1.000,xz,184,-0.016525,0.146171
6,1.000,xz,185,-0.011883,0.146642
6,1.000,xz,186,-0.019956,0.148209
6,1.000,xz,187,-0.012477,0.149151
6,1.000,xz,188,-0.020444,0.150564
6,1.000,xz,189,-0.007849,0.151403
6,1.000,xz,190,-0.007849,0.151403
6,1.000,xz,191,-0.013537,0.151475
6,1.000,xz,192,-0.007135,0.151243
6,1.000,xz,193,-0.012771,0.150588
6,1.000,xz,194,-0.018780,0.149580
6,1.000,xz,195,-0.018780,0.149580
6,1.000,xz,196,-0.023455,0.150823
6,1.000,xz,197,-0.023455,0.150823
6,1.000,xz,198,-0.023455,0.150823
6,1.000,xz,199,-0.020069,0.148859
6,1.000,xz,200,-0.017567,0.149576
6,1.000,yz,1,-0.002579,0.000627
6,1.000,yz,2,-0.002579,0.000627
6,1.000,yz,3,-0.002579,0.000627
6,1.000,yz,4,-0.000732,0.002511
6,1.000,yz,5,-0.001907,0.003905
6,1.000,yz,6,-0.001907,0.003905
6,1.000,yz,7,-0.005412,0.008091
6,1.000,yz,8,0.001233,0.010531
6,1.000,yz,9,-0.007117,0.011144
6,1.000,yz,10,-0.015596,0.015341
6,1.000,yz,11,-0.015596,0.015341
6,1.000,yz,12,0.000738,0.013760
6,1.000,yz,13,0.029612,0.012253
6,1.000,yz,14,0.029612,0.012253
6,1.000,yz,15,0.001347,0.014023
6,1.000,yz,16,-0.008851,0.014439
6,1.000,yz,17,0.006022,0.013810
6,1.000,yz,18,0.002934,0.013527
6,1.000,yz,19,0.002934,0.013527
6,1.000,yz,20,0.009633,0.014541
6,1.000,yz,21,0.009633,0.014541
6,1.000,yz,22,0.013178,0.016865
6,1.000,yz,23,-0.001263,0.023855
6,1.000,yz,24,-0.001263,0.023855
6,1.000,yz,25,0.023552,0.024278
6,1.000,yz,26,0.025500,0.024148
6,1.000,yz,27,0.003467,0.023779
6,1.000,yz,28,0.008570,0.022113
6,1.000,yz,29,-0.015346,0.021846
6,1.000,yz,30,0.018966,0.023084
6,1.000,yz,31,0.018966,0.023084
6,1.000,yz,32,-0.008490,0.024248
6,1.000,yz,33,0.020394,0.026203
6,1.000,yz,34,0.005043,0.032494
6,1.000,yz,35,0.003129,0.041166
6,1.000,yz,36,0.004307,0.037594
6,1.000,yz,37,0.004307,0.037594
6,1.000,yz,38,0.004307,0.037594
6,1.000,yz,39,-0.002282,0.041745
6,1.000,yz,40,-0.002282,0.041745
6,1.000,yz,41,0.014800,0.042746
6,1.000,yz,42,0.007163,0.042873
6,1.000,yz,43,0.017535,0.041466
6,1.000,yz,44,0.017535,0.041466
6,1.000,yz,45,0.001903,0.040348
6,1.000,yz,46,0.002723,0.041264
6,1.000,yz,47,0.008203,0.043028
6,1.000,yz,48,0.001279,0.045933
6,1.000,yz,49,0.007242,0.046065
6,1.000,yz,50,0.004027,0.046438
6,1.000,yz,51,0.011753,0.046999
6,1.000,yz,52,-0.007830,0.055424
6,1.000,yz,53,0.002884,0.056371
6,1.000,yz,54,-0.016436,0.057631
6,1.000,yz,55,-0.016436,0.057631
6,1.000,yz,56,-0.005881,0.058808
6,1.000,yz,57,-0.001226,0.057583
6,1.000,yz,58,-0.002241,0.052357
6,1.000,yz,59,-0.002241,0.052357
6,1.000,yz,60,-0.002241,0.052357
6,1.000,yz,61,-0.002407,0.049849
6,1.000,yz,62,0.004359,0.053182
6,1.000,yz,63,0.004359,0.053182
6,1.000,yz,64,0.004359,0.053182
6,1.000,yz,65,0.004675,0.054779
6,1.000,yz,66,-0.009797,0.056291
6,1.000,yz,67,-0.009797,0.056291
6,1.000,yz,68,-0.019763,0.059641
6,1.000,yz,69,0.009933,0.062190
6,1.000,yz,70,-0.000768,0.062667
6,1.000,yz,71,-0.000768,0.062667
6,1.000,yz,72,0.006451,0.061993
6,1.000,yz,73,-0.007512,0.065062
6,1.000,yz,74,-0.018257,0.065354
6,1.000,yz,75,-0.009052,0.064245
6,1.000,yz,76,0.008281,0.067968
6,1.000,yz,77,0.008281,0.067968
6,1.000,yz,78,0.008281,0.067968
6,1.000,yz,79,-0.014386,0.070500
6,1.000,yz,80,0.000314,0.072382
6,1.000,yz,81,0.000314,0.072382
6,1.000,yz,82,0.000314,0.072382
